match_date,surface,best_of,winner,loser,wsets,lsets
2003-05-31,Clay,5,Ferrero J.C.,Henman T.,3.0,1.0
2003-05-31,Clay,5,Mantilla F.,Vicente F.,3.0,0.0
2003-06-01,Clay,5,Kuerten G.,Gaudio G.,3.0,1.0
2003-06-01,Clay,5,Verkerk M.,Schuettler R.,3.0,0.0
2003-06-01,Clay,5,Moya C.,Novak J.,3.0,0.0
2003-06-01,Clay,5,Agassi A.,Saretta F.,3.0,0.0
2003-06-02,Clay,5,Ferrero J.C.,Mantilla F.,3.0,0.0
2003-06-02,Clay,5,Gonzalez F.,Nieminen J.,3.0,0.0
2003-06-02,Clay,5,Costa A.,Clement A.,3.0,0.0
2003-06-02,Clay,5,Coria G.,Zabaleta M.,3.0,2.0
2003-06-02,Clay,5,Robredo T.,Kuerten G.,3.0,1.0
2003-06-03,Clay,5,Verkerk M.,Moya C.,3.0,2.0
2003-06-03,Clay,5,Coria G.,Agassi A.,3.0,1.0
2003-06-04,Clay,5,Costa A.,Robredo T.,3.0,2.0
2003-06-04,Clay,5,Ferrero J.C.,Gonzalez F.,3.0,2.0
2003-06-06,Clay,5,Verkerk M.,Coria G.,3.0,0.0
2003-06-06,Clay,5,Ferrero J.C.,Costa A.,3.0,0.0
2003-06-08,Clay,5,Ferrero J.C.,Verkerk M.,3.0,0.0
2003-06-09,Grass,3,Novak J.,Dreekmann H.,2.0,0.0
2003-06-09,Grass,3,Vicente F.,Lee H.T.,2.0,0.0
2003-06-09,Grass,3,Lopez F.,Davydenko N.,2.0,0.0
2003-06-09,Grass,3,Schuettler R.,Carlsen K.,2.0,0.0
2003-06-09,Grass,3,El Aynaoui Y.,Koderisch C.,2.0,0.0
2003-06-09,Grass,3,Burgsmuller L.,Scherrer J.C.,2.0,1.0
2003-06-10,Grass,3,Clement A.,Niemeyer F.,2.0,0.0
2003-06-10,Grass,3,Bjorkman J.,Abel M.,2.0,0.0
2003-06-10,Grass,3,Youzhny M.,Mathieu P.H.,2.0,1.0
2003-06-10,Grass,3,Koubek S.,Allegro Y.,2.0,0.0
2003-06-10,Grass,3,Stepanek R.,Escude N.,1.0,1.0
2003-06-10,Grass,3,Kiefer N.,Rochus O.,2.0,0.0
2003-06-10,Grass,3,Ljubicic I.,Prinosil D.,2.0,0.0
2003-06-10,Grass,3,Federer R.,Sargsian S.,2.0,0.0
2003-06-10,Grass,3,Kucera K.,Kafelnikov Y.,2.0,1.0
2003-06-11,Grass,3,Santoro F.,Vahaly B.,2.0,1.0
2003-06-11,Grass,3,Kiefer N.,Lopez F.,2.0,1.0
2003-06-11,Grass,3,Youzhny M.,Bjorkman J.,2.0,0.0
2003-06-11,Grass,3,Stepanek R.,Schuettler R.,2.0,1.0
2003-06-11,Grass,3,Novak J.,Koubek S.,2.0,0.0
2003-06-12,Grass,3,Kucera K.,Santoro F.,2.0,0.0
2003-06-12,Grass,3,Federer R.,Vicente F.,2.0,1.0
2003-06-12,Grass,3,El Aynaoui Y.,Burgsmuller L.,2.0,0.0
2003-06-12,Grass,3,Clement A.,Ljubicic I.,2.0,0.0
2003-06-13,Grass,3,Federer R.,El Aynaoui Y.,2.0,0.0
2003-06-13,Grass,3,Clement A.,Kucera K.,2.0,1.0
2003-06-13,Grass,3,Kiefer N.,Stepanek R.,2.0,0.0
2003-06-13,Grass,3,Youzhny M.,Novak J.,2.0,0.0
2003-06-14,Grass,3,Kiefer N.,Clement A.,2.0,1.0
2003-06-14,Grass,3,Federer R.,Youzhny M.,2.0,1.0
2003-06-15,Grass,3,Federer R.,Kiefer N.,2.0,0.0
2003-06-09,Grass,3,Nieminen J.,Beck K.,2.0,0.0
2003-06-09,Grass,3,Sluiter R.,Voinea A.,2.0,0.0
2003-06-09,Grass,3,Sanguinetti D.,Waske A.,2.0,0.0
2003-06-09,Grass,3,Ancic M.,Knowle J.,2.0,0.0
2003-06-09,Grass,3,de Voest R.,Luxa P.,2.0,0.0
2003-06-09,Grass,3,Gambill J.M.,Enqvist T.,2.0,0.0
2003-06-09,Grass,3,Luczak P.,Voltchkov V.,2.0,1.0
2003-06-09,Grass,3,Martin T.,Mello R.,2.0,0.0
2003-06-09,Grass,3,Dupuis A.,Arthurs W.,2.0,0.0
2003-06-09,Grass,3,Karlovic I.,Gimelstob J.,2.0,1.0
2003-06-09,Grass,3,Krajicek R.,Philippoussis M.,2.0,0.0
2003-06-09,Grass,3,Mamiit C.,Mutis O.,2.0,1.0
2003-06-09,Grass,3,Saulnier C.,Draper S.,2.0,0.0
2003-06-09,Grass,3,Arazi H.,Stoliarov A.,2.0,1.0
2003-06-09,Grass,3,Rusedski G.,Ginepri R.,2.0,1.0
2003-06-09,Grass,3,Vacek J.,Ivanisevic G.,2.0,0.0
2003-06-10,Grass,3,Kratochvil M.,Carraz G.,2.0,0.0
2003-06-10,Grass,3,Bogdanovic A.,Parmar A.,2.0,1.0
2003-06-10,Grass,3,Reid T.,Mahut N.,2.0,0.0
2003-06-10,Grass,3,Rosset M.,van Lottum J.,2.0,0.0
2003-06-10,Grass,3,Dent T.,Kendrick R.,2.0,0.0
2003-06-10,Grass,3,Mirnyi M.,Bastl G.,2.0,0.0
2003-06-10,Grass,3,Norman D.,Fish M.,2.0,0.0
2003-06-10,Grass,3,Sa A.,Elseneer G.,2.0,0.0
2003-06-10,Grass,3,Roddick A.,de Voest R.,2.0,0.0
2003-06-10,Grass,3,Henman T.,Sanguinetti D.,2.0,1.0
2003-06-10,Grass,3,Malisse X.,Karlovic I.,2.0,0.0
2003-06-10,Grass,3,Agassi A.,Luczak P.,2.0,0.0
2003-06-10,Grass,3,Ancic M.,Srichaphan P.,2.0,0.0
2003-06-11,Grass,3,Dupuis A.,Bogdanovic A.,2.0,1.0
2003-06-11,Grass,3,Norman D.,Sa A.,2.0,0.0
2003-06-11,Grass,3,Rosset M.,Nieminen J.,2.0,0.0
2003-06-11,Grass,3,Grosjean S.,Kratochvil M.,2.0,0.0
2003-06-11,Grass,3,Dent T.,Mamiit C.,2.0,0.0
2003-06-11,Grass,3,Saulnier C.,Mirnyi M.,2.0,0.0
2003-06-11,Grass,3,Rusedski G.,Arazi H.,2.0,0.0
2003-06-11,Grass,3,Schalken S.,Martin T.,0.0,0.0
2003-06-11,Grass,3,Hewitt L.,Sluiter R.,2.0,1.0
2003-06-11,Grass,3,Reid T.,Gambill J.M.,2.0,0.0
2003-06-11,Grass,3,Krajicek R.,Vacek J.,2.0,1.0
2003-06-12,Grass,3,Grosjean S.,Reid T.,2.0,0.0
2003-06-12,Grass,3,Hewitt L.,Norman D.,2.0,1.0
2003-06-12,Grass,3,Dent T.,Schalken S.,2.0,0.0
2003-06-12,Grass,3,Dupuis A.,Ancic M.,2.0,0.0
2003-06-12,Grass,3,Roddick A.,Rusedski G.,2.0,1.0
2003-06-12,Grass,3,Malisse X.,Rosset M.,2.0,0.0
2003-06-12,Grass,3,Henman T.,Saulnier C.,2.0,1.0
2003-06-12,Grass,3,Agassi A.,Krajicek R.,2.0,0.0
2003-06-13,Grass,3,Grosjean S.,Hewitt L.,2.0,0.0
2003-06-13,Grass,3,Agassi A.,Malisse X.,2.0,0.0
2003-06-13,Grass,3,Henman T.,Dupuis A.,2.0,0.0
2003-06-13,Grass,3,Roddick A.,Dent T.,2.0,0.0
2003-06-14,Grass,3,Roddick A.,Agassi A.,2.0,1.0
2003-06-14,Grass,3,Grosjean S.,Henman T.,2.0,0.0
2003-06-15,Grass,3,Roddick A.,Grosjean S.,2.0,0.0
2003-06-16,Grass,3,Voltchkov V.,Gimelstob J.,2.0,0.0
2003-06-16,Grass,3,Parmar A.,Mathieu P.H.,2.0,0.0
2003-06-16,Grass,3,Fish M.,Lee H.T.,2.0,1.0
2003-06-16,Grass,3,Arazi H.,Sargsian S.,2.0,1.0
2003-06-16,Grass,3,Arthurs W.,Bryan B.,2.0,0.0
2003-06-16,Grass,3,Popp A.,Spadea V.,2.0,0.0
2003-06-16,Grass,3,Zimonjic N.,Marray J.,2.0,0.0
2003-06-16,Grass,3,Bogdanovic A.,Gambill J.M.,2.0,1.0
2003-06-17,Grass,3,Mirnyi M.,Ginepri R.,2.0,0.0
2003-06-17,Grass,3,Sa A.,Delgado J.,2.0,1.0
2003-06-17,Grass,3,El Aynaoui Y.,Waske A.,2.0,0.0
2003-06-17,Grass,3,Kratochvil M.,Koubek S.,2.0,0.0
2003-06-17,Grass,3,Dent T.,Vahaly B.,2.0,0.0
2003-06-17,Grass,3,Rusedski G.,Nieminen J.,2.0,0.0
2003-06-17,Grass,3,Rochus O.,Labadze I.,1.0,0.0
2003-06-17,Grass,3,Bjorkman J.,Youzhny M.,2.0,0.0
2003-06-18,Grass,3,Arazi H.,Mirnyi M.,2.0,0.0
2003-06-18,Grass,3,Popp A.,Sa A.,2.0,1.0
2003-06-18,Grass,3,Rusedski G.,Rochus O.,2.0,0.0
2003-06-18,Grass,3,Bjorkman J.,Parmar A.,2.0,0.0
2003-06-18,Grass,3,Arthurs W.,El Aynaoui Y.,2.0,0.0
2003-06-18,Grass,3,Fish M.,Kratochvil M.,2.0,0.0
2003-06-18,Grass,3,Dent T.,Zimonjic N.,2.0,0.0
2003-06-18,Grass,3,Voltchkov V.,Bogdanovic A.,2.0,0.0
2003-06-19,Grass,3,Fish M.,Popp A.,2.0,1.0
2003-06-19,Grass,3,Arazi H.,Arthurs W.,2.0,0.0
2003-06-19,Grass,3,Rusedski G.,Voltchkov V.,2.0,1.0
2003-06-19,Grass,3,Bjorkman J.,Dent T.,0.0,0.0
2003-06-20,Grass,3,Rusedski G.,Arazi H.,2.0,0.0
2003-06-20,Grass,3,Fish M.,Bjorkman J.,2.0,1.0
2003-06-21,Grass,3,Rusedski G.,Fish M.,2.0,0.0
2003-06-16,Grass,3,Rochus C.,Ancic M.,2.0,0.0
2003-06-16,Grass,3,Carlsen K.,Allegro Y.,2.0,0.0
2003-06-16,Grass,3,Schalken S.,Portas A.,2.0,0.0
2003-06-16,Grass,3,Srichaphan P.,Logtens P.,2.0,1.0
2003-06-16,Grass,3,Robredo T.,Moser F.,2.0,1.0
2003-06-16,Grass,3,Vicente F.,Sanguinetti D.,2.0,1.0
2003-06-16,Grass,3,van Scheppingen D.,Lopez F.,2.0,1.0
2003-06-16,Grass,3,Sluiter R.,Beck K.,2.0,0.0
2003-06-17,Grass,3,Clement A.,Hemmes F.,2.0,0.0
2003-06-17,Grass,3,Mutis O.,Krajicek R.,2.0,0.0
2003-06-17,Grass,3,Grosjean S.,Petzschner P.,2.0,1.0
2003-06-17,Grass,3,Vacek J.,Dupuis A.,2.0,0.0
2003-06-17,Grass,3,Cermak F.,Kiefer N.,1.0,0.0
2003-06-17,Grass,3,Novak J.,Melzer J.,2.0,0.0
2003-06-17,Grass,3,van Lottum J.,Acasuso J.,2.0,0.0
2003-06-17,Grass,3,Burgsmuller L.,Verkerk M.,2.0,1.0
2003-06-18,Grass,3,Robredo T.,Carlsen K.,2.0,1.0
2003-06-18,Grass,3,Sluiter R.,Srichaphan P.,2.0,0.0
2003-06-18,Grass,3,van Lottum J.,Cermak F.,2.0,0.0
2003-06-18,Grass,3,Schalken S.,Rochus C.,2.0,0.0
2003-06-19,Grass,3,Vicente F.,Burgsmuller L.,2.0,1.0
2003-06-19,Grass,3,Clement A.,van Scheppingen D.,2.0,1.0
2003-06-19,Grass,3,Novak J.,Mutis O.,2.0,0.0
2003-06-19,Grass,3,Vacek J.,Grosjean S.,2.0,1.0
2003-06-20,Grass,3,Clement A.,Vicente F.,2.0,1.0
2003-06-20,Grass,3,Schalken S.,Robredo T.,2.0,0.0
2003-06-20,Grass,3,Vacek J.,Novak J.,2.0,0.0
2003-06-20,Grass,3,Sluiter R.,van Lottum J.,2.0,0.0
2003-06-21,Grass,3,Schalken S.,Sluiter R.,2.0,0.0
2003-06-21,Grass,3,Clement A.,Vacek J.,2.0,0.0
2003-06-22,Grass,3,Schalken S.,Clement A.,2.0,0.0
2003-06-23,Grass,5,Srichaphan P.,Hrbaty D.,3.0,2.0
2003-06-23,Grass,5,Schuettler R.,Kratochvil M.,3.0,1.0
2003-06-23,Grass,5,Mirnyi M.,Spadea V.,3.0,0.0
2003-06-23,Grass,5,Nadal R.,Ancic M.,3.0,1.0
2003-06-23,Grass,5,Lopez F.,Kendrick R.,3.0,0.0
2003-06-23,Grass,5,Childs L.,Davydenko N.,3.0,2.0
2003-06-23,Grass,5,Saretta F.,Mackin A.,3.0,0.0
2003-06-23,Grass,5,Calleri A.,Voinea A.,2.0,0.0
2003-06-23,Grass,5,Vahaly B.,Volandri F.,3.0,1.0
2003-06-23,Grass,5,Karlovic I.,Hewitt L.,3.0,1.0
2003-06-23,Grass,5,Roddick A.,Sanguinetti D.,3.0,0.0
2003-06-23,Grass,5,Santoro F.,Vinciguerra A.,3.0,2.0
2003-06-23,Grass,5,Baccanello P.,Heuberger I.,3.0,1.0
2003-06-23,Grass,5,Ljubicic I.,Dent T.,3.0,1.0
2003-06-23,Grass,5,Youzhny M.,Beck K.,3.0,0.0
2003-06-23,Grass,5,Mutis O.,Squillari F.,3.0,2.0
2003-06-23,Grass,5,Robredo T.,Acasuso J.,3.0,1.0
2003-06-23,Grass,5,Gambill J.M.,Kunitsyn I.,3.0,0.0
2003-06-23,Grass,5,Fish M.,Gaudio G.,3.0,1.0
2003-06-23,Grass,5,Gimelstob J.,Labadze I.,3.0,0.0
2003-06-23,Grass,5,Koubek S.,Rochus C.,3.0,1.0
2003-06-23,Grass,5,Hanescu V.,Portas A.,3.0,0.0
2003-06-23,Grass,5,Lapentti N.,Carlsen K.,3.0,1.0
2003-06-23,Grass,5,Federer R.,Lee H.T.,3.0,0.0
2003-06-23,Grass,5,Rusedski G.,Waske A.,3.0,0.0
2003-06-23,Grass,5,Kuerten G.,van Lottum J.,0.0,1.0
2003-06-23,Grass,5,Chela J.I.,Behrend T.,3.0,0.0
2003-06-23,Grass,5,Martin T.,Vicente F.,3.0,2.0
2003-06-23,Grass,5,Bjorkman J.,Luxa P.,3.0,0.0
2003-06-23,Grass,5,Schalken S.,Parmar A.,3.0,0.0
2003-06-23,Grass,5,Melzer J.,Gonzalez F.,3.0,0.0
2003-06-24,Grass,5,Rochus O.,Coria G.,3.0,0.0
2003-06-24,Grass,5,Philippoussis M.,Zabaleta M.,3.0,1.0
2003-06-24,Grass,5,Saulnier C.,Malisse X.,3.0,0.0
2003-06-24,Grass,5,Elseneer G.,Kiefer N.,3.0,1.0
2003-06-24,Grass,5,Draper S.,Mathieu P.H.,3.0,1.0
2003-06-24,Grass,5,Stepanek R.,Mertinak M.,3.0,0.0
2003-06-24,Grass,5,Henman T.,Zib T.,3.0,1.0
2003-06-24,Grass,5,Nalbandian D.,Voltchkov V.,3.0,0.0
2003-06-24,Grass,5,Clement A.,Ginepri R.,3.0,2.0
2003-06-24,Grass,5,Dupuis A.,Bloomfield R.,3.0,0.0
2003-06-24,Grass,5,Kucera K.,Ferreira W.,3.0,0.0
2003-06-24,Grass,5,Massu N.,Krajan Z.,3.0,0.0
2003-06-24,Grass,5,Ferrer D.,Lee M.,3.0,1.0
2003-06-24,Grass,5,Llodra M.,Sanchez D.,3.0,1.0
2003-06-24,Grass,5,El Aynaoui Y.,Hilton M.,3.0,0.0
2003-06-24,Grass,5,Agassi A.,Delgado J.,3.0,1.0
2003-06-24,Grass,5,Sa A.,Puerta M.,1.0,0.0
2003-06-24,Grass,5,Galvani S.,Boutter J.,3.0,2.0
2003-06-24,Grass,5,Novak J.,Horna L.,3.0,1.0
2003-06-24,Grass,5,Popp A.,Arazi H.,3.0,0.0
2003-06-24,Grass,5,Soderling R.,Verkerk M.,3.0,1.0
2003-06-24,Grass,5,Blake J.,Larkham T.,3.0,0.0
2003-06-24,Grass,5,Suzuki T.,Norman D.,3.0,0.0
2003-06-24,Grass,5,Nieminen J.,Verdasco F.,3.0,2.0
2003-06-24,Grass,5,Ferrero J.C.,Lisnard J.R.,3.0,0.0
2003-06-24,Grass,5,Sargsian S.,Bogdanovic A.,3.0,0.0
2003-06-24,Grass,5,Niemeyer F.,Mantilla F.,3.0,1.0
2003-06-24,Grass,5,Escude N.,Economidis K.,3.0,0.0
2003-06-24,Grass,5,Moodie W.,Rosset M.,3.0,0.0
2003-06-24,Grass,5,Sluiter R.,Kafelnikov Y.,3.0,2.0
2003-06-24,Grass,5,Arthurs W.,Martin A.,3.0,0.0
2003-06-25,Grass,5,Burgsmuller L.,Montanes A.,3.0,1.0
2003-06-25,Grass,5,Grosjean S.,Enqvist T.,3.0,1.0
2003-06-25,Grass,5,Fish M.,Gambill J.M.,3.0,0.0
2003-06-25,Grass,5,Schuettler R.,Santoro F.,3.0,0.0
2003-06-25,Grass,5,Srichaphan P.,Mutis O.,3.0,2.0
2003-06-25,Grass,5,Nadal R.,Childs L.,3.0,0.0
2003-06-25,Grass,5,Federer R.,Koubek S.,3.0,0.0
2003-06-25,Grass,5,Martin T.,Kuerten G.,3.0,0.0
2003-06-25,Grass,5,Saretta F.,Calleri A.,3.0,2.0
2003-06-25,Grass,5,Lopez F.,Youzhny M.,3.0,0.0
2003-06-25,Grass,5,Mirnyi M.,Ljubicic I.,3.0,1.0
2003-06-25,Grass,5,Bjorkman J.,Melzer J.,3.0,1.0
2003-06-25,Grass,5,Robredo T.,Vahaly B.,3.0,0.0
2003-06-25,Grass,5,Roddick A.,Rusedski G.,3.0,0.0
2003-06-25,Grass,5,Schalken S.,Lapentti N.,3.0,2.0
2003-06-25,Grass,5,Hanescu V.,Chela J.I.,3.0,0.0
2003-06-25,Grass,5,Gimelstob J.,Clement A.,3.0,2.0
2003-06-25,Grass,5,Karlovic I.,Baccanello P.,3.0,1.0
2003-06-26,Grass,5,Soderling R.,Elseneer G.,3.0,1.0
2003-06-26,Grass,5,Nieminen J.,Galvani S.,3.0,1.0
2003-06-26,Grass,5,El Aynaoui Y.,Massu N.,3.0,1.0
2003-06-26,Grass,5,Rochus O.,Dupuis A.,3.0,2.0
2003-06-26,Grass,5,Nalbandian D.,Sa A.,3.0,0.0
2003-06-26,Grass,5,Henman T.,Llodra M.,3.0,0.0
2003-06-26,Grass,5,Novak J.,Ferrer D.,3.0,0.0
2003-06-26,Grass,5,Moodie W.,Niemeyer F.,3.0,2.0
2003-06-26,Grass,5,Kucera K.,Suzuki T.,3.0,0.0
2003-06-26,Grass,5,Sargsian S.,Blake J.,3.0,0.0
2003-06-26,Grass,5,Philippoussis M.,Saulnier C.,3.0,0.0
2003-06-26,Grass,5,Agassi A.,Burgsmuller L.,3.0,0.0
2003-06-26,Grass,5,Popp A.,Sluiter R.,3.0,2.0
2003-06-26,Grass,5,Stepanek R.,Draper S.,3.0,0.0
2003-06-26,Grass,5,Ferrero J.C.,Escude N.,2.0,1.0
2003-06-26,Grass,5,Grosjean S.,Arthurs W.,3.0,1.0
2003-06-27,Grass,5,Schuettler R.,Martin T.,3.0,2.0
2003-06-27,Grass,5,Schalken S.,Hanescu V.,3.0,0.0
2003-06-27,Grass,5,Srichaphan P.,Nadal R.,3.0,0.0
2003-06-27,Grass,5,Roddick A.,Robredo T.,3.0,0.0
2003-06-27,Grass,5,Bjorkman J.,Gimelstob J.,3.0,0.0
2003-06-27,Grass,5,Mirnyi M.,Karlovic I.,3.0,1.0
2003-06-27,Grass,5,Federer R.,Fish M.,3.0,1.0
2003-06-27,Grass,5,Lopez F.,Saretta F.,3.0,0.0
2003-06-28,Grass,5,Rochus O.,Nieminen J.,3.0,0.0
2003-06-28,Grass,5,Popp A.,Novak J.,3.0,0.0
2003-06-28,Grass,5,Philippoussis M.,Stepanek R.,3.0,1.0
2003-06-28,Grass,5,Agassi A.,El Aynaoui Y.,3.0,1.0
2003-06-28,Grass,5,Grosjean S.,Moodie W.,3.0,1.0
2003-06-28,Grass,5,Nalbandian D.,Kucera K.,3.0,2.0
2003-06-28,Grass,5,Ferrero J.C.,Sargsian S.,3.0,1.0
2003-06-28,Grass,5,Henman T.,Soderling R.,3.0,0.0
2003-06-30,Grass,5,Popp A.,Rochus O.,3.0,1.0
2003-06-30,Grass,5,Bjorkman J.,Mirnyi M.,3.0,1.0
2003-06-30,Grass,5,Philippoussis M.,Agassi A.,3.0,2.0
2003-06-30,Grass,5,Roddick A.,Srichaphan P.,3.0,1.0
2003-06-30,Grass,5,Federer R.,Lopez F.,3.0,0.0
2003-06-30,Grass,5,Schalken S.,Schuettler R.,3.0,0.0
2003-06-30,Grass,5,Henman T.,Nalbandian D.,3.0,1.0
2003-07-01,Grass,5,Grosjean S.,Ferrero J.C.,3.0,1.0
2003-07-03,Grass,5,Roddick A.,Bjorkman J.,3.0,0.0
2003-07-03,Grass,5,Federer R.,Schalken S.,3.0,0.0
2003-07-03,Grass,5,Grosjean S.,Henman T.,3.0,1.0
2003-07-03,Grass,5,Philippoussis M.,Popp A.,3.0,2.0
2003-07-04,Grass,5,Philippoussis M.,Grosjean S.,3.0,0.0
2003-07-04,Grass,5,Federer R.,Roddick A.,3.0,0.0
2003-07-06,Grass,5,Federer R.,Philippoussis M.,3.0,0.0
2003-07-07,Clay,3,Rehnquist B.,Andersson H.,2.0,0.0
2003-07-07,Clay,3,Youzhny M.,Rochus O.,2.0,0.0
2003-07-07,Clay,3,Voinea A.,Prpic A.,2.0,0.0
2003-07-07,Clay,3,Mutis O.,Martin A.,2.0,0.0
2003-07-07,Clay,3,Lapentti N.,Horna L.,2.0,0.0
2003-07-08,Clay,3,Portas A.,Wassen R.,2.0,0.0
2003-07-08,Clay,3,Soderling R.,Hipfl M.,2.0,0.0
2003-07-08,Clay,3,Zabaleta M.,Massu N.,2.0,1.0
2003-07-08,Clay,3,Nadal R.,El Aynaoui Y.,2.0,1.0
2003-07-08,Clay,3,Arazi H.,Norman M.,2.0,0.0
2003-07-08,Clay,3,Squillari F.,Svarc L.,2.0,0.0
2003-07-08,Clay,3,Volandri F.,Browne F.,2.0,0.0
2003-07-08,Clay,3,Moya C.,Hrbaty D.,2.0,1.0
2003-07-08,Clay,3,Robredo T.,Sarstrand M.,2.0,0.0
2003-07-08,Clay,3,Ferrer D.,Vicente F.,2.0,0.0
2003-07-08,Clay,3,Bjorkman J.,Puerta M.,2.0,0.0
2003-07-09,Clay,3,Lapentti N.,Voinea A.,2.0,0.0
2003-07-09,Clay,3,Nadal R.,Portas A.,2.0,0.0
2003-07-09,Clay,3,Youzhny M.,Squillari F.,2.0,1.0
2003-07-09,Clay,3,Zabaleta M.,Rehnquist B.,2.0,0.0
2003-07-10,Clay,3,Robredo T.,Arazi H.,2.0,1.0
2003-07-10,Clay,3,Volandri F.,Mutis O.,2.0,0.0
2003-07-10,Clay,3,Moya C.,Soderling R.,2.0,0.0
2003-07-10,Clay,3,Bjorkman J.,Ferrer D.,2.0,0.0
2003-07-11,Clay,3,Zabaleta M.,Youzhny M.,2.0,1.0
2003-07-11,Clay,3,Lapentti N.,Nadal R.,2.0,1.0
2003-07-11,Clay,3,Moya C.,Bjorkman J.,2.0,0.0
2003-07-12,Clay,3,Robredo T.,Volandri F.,2.0,0.0
2003-07-12,Clay,3,Zabaleta M.,Moya C.,2.0,1.0
2003-07-12,Clay,3,Lapentti N.,Robredo T.,2.0,0.0
2003-07-13,Clay,3,Zabaleta M.,Lapentti N.,2.0,0.0
2003-07-07,Clay,3,Mathieu P.H.,Kohlschreiber P.,2.0,0.0
2003-07-07,Clay,3,Novak J.,Sargsian S.,2.0,0.0
2003-07-07,Clay,3,Rochus C.,Lammer M.,2.0,0.0
2003-07-07,Clay,3,Chela J.I.,Sa A.,2.0,0.0
2003-07-07,Clay,3,Gaudio G.,Vliegen K.,2.0,0.0
2003-07-07,Clay,3,Dupuis A.,Davydenko N.,2.0,0.0
2003-07-07,Clay,3,Koubek S.,Blanco G.,2.0,1.0
2003-07-07,Clay,3,Lisnard J.R.,Wawrinka S.,2.0,1.0
2003-07-08,Clay,3,Burgsmuller L.,Krajan Z.,2.0,1.0
2003-07-08,Clay,3,Corretja A.,van Lottum J.,2.0,0.0
2003-07-08,Clay,3,Lopez F.,Labadze I.,2.0,0.0
2003-07-08,Clay,3,Kratochvil M.,Behrend T.,2.0,1.0
2003-07-08,Clay,3,Stepanek R.,Armando H.,2.0,0.0
2003-07-08,Clay,3,Sanchez D.,Beck K.,2.0,0.0
2003-07-08,Clay,3,Schuettler R.,Arthurs W.,2.0,0.0
2003-07-08,Clay,3,Federer R.,Lopez M.,2.0,1.0
2003-07-09,Clay,3,Koubek S.,Dupuis A.,2.0,0.0
2003-07-09,Clay,3,Gaudio G.,Burgsmuller L.,2.0,1.0
2003-07-09,Clay,3,Chela J.I.,Lopez F.,2.0,1.0
2003-07-09,Clay,3,Novak J.,Mathieu P.H.,2.0,1.0
2003-07-10,Clay,3,Sanchez D.,Corretja A.,2.0,0.0
2003-07-10,Clay,3,Schuettler R.,Rochus C.,2.0,0.0
2003-07-10,Clay,3,Stepanek R.,Kratochvil M.,2.0,0.0
2003-07-10,Clay,3,Federer R.,Lisnard J.R.,2.0,0.0
2003-07-11,Clay,3,Novak J.,Chela J.I.,2.0,0.0
2003-07-11,Clay,3,Stepanek R.,Schuettler R.,2.0,0.0
2003-07-11,Clay,3,Federer R.,Sanchez D.,0.0,0.0
2003-07-11,Clay,3,Gaudio G.,Koubek S.,2.0,0.0
2003-07-12,Clay,3,Novak J.,Stepanek R.,2.0,0.0
2003-07-12,Clay,3,Federer R.,Gaudio G.,2.0,0.0
2003-07-13,Clay,5,Novak J.,Federer R.,3.0,2.0
2003-07-07,Grass,3,Knowle J.,Mamiit C.,2.0,0.0
2003-07-07,Grass,3,Stoliarov A.,Kendrick R.,2.0,0.0
2003-07-07,Grass,3,van Scheppingen D.,Waske A.,1.0,0.0
2003-07-07,Grass,3,Melzer J.,Thomann N.,2.0,1.0
2003-07-07,Grass,3,Gimelstob J.,Morrison J.,2.0,1.0
2003-07-07,Grass,3,Ginepri R.,Amritraj P.,2.0,0.0
2003-07-08,Grass,3,Salzenstein J.,Bastl G.,2.0,0.0
2003-07-08,Grass,3,Draper S.,Sluiter R.,1.0,0.0
2003-07-08,Grass,3,Saulnier C.,Heuberger I.,2.0,0.0
2003-07-08,Grass,3,Kim A.,Shimada T.,2.0,0.0
2003-07-08,Grass,3,Vemic D.,Fish M.,2.0,0.0
2003-07-08,Grass,3,Fleishman Z.,Johansson J.,2.0,0.0
2003-07-08,Grass,3,Carraz G.,Blake J.,2.0,1.0
2003-07-08,Grass,3,Bryan B.,Brown D.,2.0,1.0
2003-07-08,Grass,3,Miranda I.,Vahaly B.,2.0,0.0
2003-07-09,Grass,3,Guccione C.,Pescosolido S.,2.0,0.0
2003-07-09,Grass,3,Bryan B.,Vemic D.,2.0,0.0
2003-07-09,Grass,3,Saulnier C.,Draper S.,2.0,0.0
2003-07-10,Grass,3,Melzer J.,Knowle J.,2.0,1.0
2003-07-10,Grass,3,Salzenstein J.,Kim A.,2.0,1.0
2003-07-10,Grass,3,Miranda I.,Stoliarov A.,2.0,0.0
2003-07-10,Grass,3,Ginepri R.,van Scheppingen D.,2.0,0.0
2003-07-10,Grass,3,Carraz G.,Guccione C.,2.0,1.0
2003-07-10,Grass,3,Gimelstob J.,Fleishman Z.,2.0,1.0
2003-07-10,Grass,3,Bryan B.,Saulnier C.,2.0,0.0
2003-07-11,Grass,3,Melzer J.,Salzenstein J.,2.0,0.0
2003-07-11,Grass,3,Carraz G.,Gimelstob J.,2.0,1.0
2003-07-12,Grass,3,Ginepri R.,Miranda I.,2.0,0.0
2003-07-12,Grass,3,Melzer J.,Bryan B.,2.0,1.0
2003-07-12,Grass,3,Ginepri R.,Carraz G.,2.0,0.0
2003-07-13,Grass,3,Ginepri R.,Melzer J.,2.0,1.0
